201109_5.0011.391	11.00320	23.122259783952074	53.66760732532541
201109_5.0011.391	50	23.12197978624196	53.66751631300218
201109_5.0011.391	19.00136	23.12210663652338	53.66733177550148
201109_5.0011.391	11.00319	23.122311271280825	53.66753249131732
201109_5.0011.85/2	11.00365	23.12208658288053	53.668536717865976
201109_5.0011.85/2	11.00366	23.122121545783457	53.66853625530954
201109_5.0011.85/2	11.00367	23.122183088744556	53.66846544884229
201109_5.0011.85/2	11.00368	23.12213699203812	53.668441028916405
201109_5.0011.85/2	11.00369	23.12255077759192	53.66794112476589
201109_5.0011.85/2	11.00370	23.122630738811065	53.6678795287062
201109_5.0011.85/2	11.00371	23.122861615371164	53.66781508432422
201109_5.0011.85/2	11.00372	23.123352470732524	53.667902336705225
201109_5.0011.85/2	11.00320	23.122259783952074	53.66760732532541
201109_5.0011.85/2	11-00498	23.12156414472583	53.669101959127175
201109_5.0011.85/2	11-00503	23.121195180069805	53.669439275744104
201109_5.0011.85/2	11-00504	23.121164818173302	53.669465830694215
201109_5.0011.85/4	11-00504	23.121164818173302	53.669465830694215
201109_5.0011.85/4	11-00505	23.12102756335568	53.669706272497585
201109_5.0011.85/4	11-00506	23.120867174413867	53.66992398988844
201109_5.0011.85/4	11-00507	23.120571336537996	53.67025878620815
201109_5.0011.85/4	11-00508	23.12040665247194	53.67038463630011
201109_5.0011.85/4	11-00509	23.120301089108494	53.67041818675141
201109_5.0011.85/4	11-00510	23.120285124060334	53.67042912203949
201109_5.0011.85/5	11-00498	23.12156414472583	53.669101959127175
201109_5.0011.85/5	11-00499	23.1215589249911	53.669200135921805
201109_5.0011.85/5	11-00500	23.121532332377214	53.669256461699206
201109_5.0011.85/5	11-00501	23.121491960941423	53.669305947020696
201109_5.0011.85/5	11-00502	23.12136990954187	53.669383048567475
201109_5.0011.85/5	11-00503	23.121195180069805	53.669439275744104
201109_5.0011.85/6	11-00520	23.120390174039006	53.670580046825656
201109_5.0011.85/6	11-00521	23.120766026820434	53.67074122698616
201109_5.0011.85/6	11-00522	23.1206772632048	53.67081093426701
201109_5.0011.85/6	11.00380	23.12029152027583	53.670637819890096
201109_5.0011.85/7	11.00361	23.12052191744142	53.670502837736606
201109_5.0011.85/7	11.00365	23.12208658288053	53.668536717865976
201109_5.0011.85/7	11.00366	23.122121545783457	53.66853625530954
201109_5.0011.85/7	11.00367	23.122183088744556	53.66846544884229
201109_5.0011.85/7	11.00368	23.12213699203812	53.668441028916405
201109_5.0011.85/7	11.00369	23.12255077759192	53.66794112476589
201109_5.0011.85/7	11.00370	23.122630738811065	53.6678795287062
201109_5.0011.85/7	11.00371	23.122861615371164	53.66781508432422
201109_5.0011.85/7	11.00372	23.123352470732524	53.667902336705225
201109_5.0011.85/7	11-00498	23.12156414472583	53.669101959127175
201109_5.0011.85/7	11-00499	23.1215589249911	53.669200135921805
201109_5.0011.85/7	11-00500	23.121532332377214	53.669256461699206
201109_5.0011.85/7	11-00501	23.121491960941423	53.669305947020696
201109_5.0011.85/7	11-00502	23.12136990954187	53.669383048567475
201109_5.0011.85/7	11-00503	23.121195180069805	53.669439275744104
201109_5.0011.85/7	11-00504	23.121164818173302	53.669465830694215
201109_5.0011.85/7	11-00505	23.12102756335568	53.669706272497585
201109_5.0011.85/7	11-00506	23.120867174413867	53.66992398988844
201109_5.0011.85/7	11-00507	23.120571336537996	53.67025878620815
201109_5.0011.85/7	11-00508	23.12040665247194	53.67038463630011
201109_5.0011.85/7	11-00509	23.120301089108494	53.67041818675141
201109_5.0011.85/7	11-00510	23.120285124060334	53.67042912203949
201109_5.0011.85/7	11-00520	23.120390174039006	53.670580046825656
201109_5.0011.85/7	11-00521	23.120766026820434	53.67074122698616
201109_5.0011.85/7	11-00522	23.1206772632048	53.67081093426701
201109_5.0011.85/8	11-00510	23.120285124060334	53.67042912203949
201109_5.0011.85/9	11.00361	23.12052191744142	53.670502837736606
201109_5.0011.85/9	11-00510	23.120285124060334	53.67042912203949
201109_5.0011.85/9	11-00520	23.120390174039006	53.670580046825656
201109_5.0011.85/9	11.00380	23.12029152027583	53.670637819890096
201109_5.0019.127/2	19.00189	23.118415294695914	53.66961590270934
201109_5.0019.127/3	19-00457	23.1190530443629	53.66950953105509
201109_5.0019.127/3	19-00458	23.119630895130868	53.66951081518574
201109_5.0019.127/3	19-00456	23.11920293944982	53.669331006938634
201109_5.0019.127/4	19-00458	23.119630895130868	53.66951081518574
201109_5.0019.127/4	19-00485	23.11896875280712	53.670032155681426
201109_5.0019.127/4	19-00486	23.11910886124289	53.669981967159195
201109_5.0019.127/4	19-00487	23.119324667305854	53.66978478789851
201109_5.0019.127/5	19-00485	23.11896875280712	53.670032155681426
201109_5.0019.127/5	19-00488	23.118742338472202	53.6697948813503
201109_5.0019.127/5	19-00490	23.11862120262451	53.669835055097046
201109_5.0019.127/6	19.00189	23.118415294695914	53.66961590270934
201109_5.0019.127/6	19-00457	23.1190530443629	53.66950953105509
201109_5.0019.127/6	19-00458	23.119630895130868	53.66951081518574
201109_5.0019.127/6	19-00485	23.11896875280712	53.670032155681426
201109_5.0019.127/6	19-00486	23.11910886124289	53.669981967159195
201109_5.0019.127/6	19-00487	23.119324667305854	53.66978478789851
201109_5.0019.127/6	19-00488	23.118742338472202	53.6697948813503
201109_5.0019.127/6	19-00490	23.11862120262451	53.669835055097046
201109_5.0019.127/6	19-00456	23.11920293944982	53.669331006938634
201109_5.0019.128/3	19-00447	23.12094289864353	53.6687577361764
201109_5.0019.128/3	19-00448	23.120780488347027	53.668781973771786
201109_5.0019.128/3	19-00449	23.120639801526906	53.66882389303118
201109_5.0019.128/3	19-00450	23.12053470930035	53.668907677919194
201109_5.0019.128/3	19-00451	23.120364560338324	53.66906368020997
201109_5.0019.128/3	19-00452	23.12016721067258	53.669145259483486
201109_5.0019.128/3	19-00453	23.11975994166721	53.669149095801494
201109_5.0019.128/3	19-00454	23.119610230039772	53.669144760364524
201109_5.0019.128/3	19-00455	23.11924343864348	53.66928278133551
201109_5.0019.128/3	19-00456	23.11920293944982	53.669331006938634
201109_5.0019.128/4	19-00447	23.12094289864353	53.6687577361764
201109_5.0019.128/4	19-00448	23.120780488347027	53.668781973771786
201109_5.0019.128/4	19-00449	23.120639801526906	53.66882389303118
201109_5.0019.128/4	19-00450	23.12053470930035	53.668907677919194
201109_5.0019.128/4	19-00451	23.120364560338324	53.66906368020997
201109_5.0019.128/4	19-00452	23.12016721067258	53.669145259483486
201109_5.0019.128/4	19-00453	23.11975994166721	53.669149095801494
201109_5.0019.128/4	19-00454	23.119610230039772	53.669144760364524
201109_5.0019.128/4	19-00455	23.11924343864348	53.66928278133551
201109_5.0019.128/4	19-00456	23.11920293944982	53.669331006938634
201109_5.0019.129/3	19-00446	23.121090127347735	53.668735902970795
201109_5.0019.129/3	19-00447	23.12094289864353	53.6687577361764
201109_5.0019.129/3	19-00445	23.1213238880358	53.66840226731335
201109_5.0019.129/4	19-00446	23.121090127347735	53.668735902970795
201109_5.0019.129/4	19-00447	23.12094289864353	53.6687577361764
201109_5.0019.129/4	19-00445	23.1213238880358	53.66840226731335
201109_5.0019.130/3	19-00443	23.12155022676343	53.66802517519984
201109_5.0019.130/3	19-00444	23.12149074267477	53.66816428874543
201109_5.0019.130/3	19-00442	23.12158528708968	53.66795453419798
201109_5.0019.130/3	19-00445	23.1213238880358	53.66840226731335
201109_5.0019.130/4	19-00443	23.12155022676343	53.66802517519984
201109_5.0019.130/4	19-00444	23.12149074267477	53.66816428874543
201109_5.0019.130/4	19-00442	23.12158528708968	53.66795453419798
201109_5.0019.130/4	19-00445	23.1213238880358	53.66840226731335
201109_5.0019.131/3	50	23.12197978624196	53.66751631300218
201109_5.0019.131/3	19.00136	23.12210663652338	53.66733177550148
201109_5.0019.131/3	19-00439	23.122003846393827	53.66730514271778
201109_5.0019.131/3	19-00440	23.121785833069808	53.6676096912679
201109_5.0019.131/3	19-00441	23.121636933195564	53.66785031798475
201109_5.0019.131/3	19-00442	23.12158528708968	53.66795453419798
201109_5.0019.131/4	19-00439	23.122003846393827	53.66730514271778
201109_5.0019.131/4	19-00440	23.121785833069808	53.6676096912679
201109_5.0019.131/4	19-00441	23.121636933195564	53.66785031798475
201109_5.0019.131/4	19-00442	23.12158528708968	53.66795453419798
201109_5.0019.132/1	19.00136	23.12210663652338	53.66733177550148
201109_5.0019.132/1	19-00439	23.122003846393827	53.66730514271778
201109_5.0019.529/1	19.00105	23.117186659221392	53.67146619909151
201109_5.0019.529/1	19.00111	23.117358005661366	53.671384253339724
201109_5.0019.536/2	19.00101	23.116727638672174	53.671685932501745
201109_5.0019.536/2	19.00121	23.117500763630613	53.67131620442238
201109_5.0019.536/2	37.1.602	23.117004289558654	53.67182922981834
201109_5.0019.536/2	37.1.902	23.116525775640895	53.67185211899767
201109_5.0019.536/2	19.00096	23.116469639109972	53.671822950208984
201109_5.0019.536/2	37.1.902	23.116525775640895	53.67185211899767
201109_5.0019.536/2	37.1.602	23.117004289558654	53.67182922981834
201109_5.0019.536/2	19-00476	23.118019629279267	53.67109259562852
201109_5.0019.536/2	1333.2134	23.1176828123393	53.67148243572975
201109_5.0019.536/2	19.00105	23.117186659221392	53.67146619909151
201109_5.0019.536/2	19.00111	23.117358005661366	53.671384253339724
201109_5.0019.539/2	19.00188	23.11829751565515	53.669654752966416
201109_5.0019.539/2	19.00189	23.118415294695914	53.66961590270934
201109_5.0019.539/5	19.00188	23.11829751565515	53.669654752966416
201109_5.0019.539/5	19.00189	23.118415294695914	53.66961590270934
201109_5.0019.539/5	19-00490	23.11862120262451	53.669835055097046
201109_5.0019.539/5	19-00491	23.118503738873937	53.66987327886956
201109_5.0019.87/10	19.00188	23.11829751565515	53.669654752966416
201109_5.0019.87/10	19-00491	23.118503738873937	53.66987327886956
201109_5.0019.87/10	19-00492	23.11846305816954	53.6698866378754
201109_5.0019.87/10	19-00493	23.118632858575253	53.670081352553254
201109_5.0019.87/6	19-00476	23.118019629279267	53.67109259562852
201109_5.0019.87/6	19-00477	23.118119480024035	53.67104292048418
201109_5.0019.87/6	19-00478	23.117901230647757	53.6708711215484
201109_5.0019.87/6	19-00479	23.11796418379385	53.67069708047977
201109_5.0019.87/6	19-00480	23.118340485526012	53.670734896188854
201109_5.0019.87/6	19-00481	23.118518663728857	53.67057913558658
201109_5.0019.87/6	19-00482	23.118782375255925	53.67030548109278
201109_5.0019.87/6	19-00483	23.118657700917257	53.67017435897874
201109_5.0019.87/6	19-00484	23.1186802974854	53.670135706504404
201109_5.0019.87/7	19-00484	23.1186802974854	53.670135706504404
201109_5.0019.87/7	19-00493	23.118632858575253	53.670081352553254
201109_5.0019.87/8	19.00121	23.117500763630613	53.67131620442238
201109_5.0019.87/8	19-00476	23.118019629279267	53.67109259562852
201109_5.0019.87/8	19-00477	23.118119480024035	53.67104292048418
201109_5.0019.87/8	19-00478	23.117901230647757	53.6708711215484
201109_5.0019.87/8	19-00479	23.11796418379385	53.67069708047977
201109_5.0019.87/8	19-00480	23.118340485526012	53.670734896188854
201109_5.0019.87/8	19-00481	23.118518663728857	53.67057913558658
201109_5.0019.87/8	19-00482	23.118782375255925	53.67030548109278
201109_5.0019.87/8	19-00483	23.118657700917257	53.67017435897874
201109_5.0019.87/8	19-00484	23.1186802974854	53.670135706504404
201109_5.0019.87/8	19-00493	23.118632858575253	53.670081352553254
201109_5.0019.87/8	19.00111	23.117358005661366	53.671384253339724
201109_5.0019.87/9	19-00491	23.118503738873937	53.66987327886956
201109_5.0019.87/9	19-00492	23.11846305816954	53.6698866378754
201109_5.0019.87/9	19-00493	23.118632858575253	53.670081352553254
201109_5.0019.89/1	19.00101	23.116727638672174	53.671685932501745
201109_5.0019.89/1	19.00096	23.116469639109972	53.671822950208984
201109_5.0019.89/1	19.00105	23.117186659221392	53.67146619909151
201109_5.0019.90/2	36/53	23.119380245069458	53.67119767860399
201109_5.0019.90/2	11-00515	23.119697000690497	53.67076033100513
201109_5.0019.90/2	11-00516	23.11925229893007	53.6711288947116
200107_2.0021.157/4	21.575	23.09391527197272	53.7019657558904
200107_2.0021.157/4	37.1.4001	23.09387779743313	53.70192674365347
200107_2.0021.157/6	21.575	23.09391527197272	53.7019657558904
200107_2.0021.157/6	21.152	23.09401826587742	53.70192960321463
200107_2.0021.157/6	P18	23.09416411790905	53.7018792175359
200107_2.0021.157/6	37.1.4001	23.09387779743313	53.70192674365347
200107_2.0021.168/3	37.1.4009	23.095295302485255	53.70142823192482
200107_2.0021.168/3	O.33	23.095042168147483	53.70151725624657
200107_2.0021.168/4	37.1.4009	23.095295302485255	53.70142823192482
200107_2.0021.176/1	P19	23.09455431238482	53.70182501767126
200107_2.0021.176/1	P20	23.094505971621285	53.70173488416844
200107_2.0021.176/1	P21	23.094491798095643	53.70171087481196
200107_2.0021.176/1	P22	23.094564810232075	53.702034376247056
200107_2.0021.176/1	P23	23.09465728527056	53.70201557596771
200107_2.0021.176/1	P24	23.094643870538068	53.701991482507445
200107_2.0021.176/2	37.3865	23.094540319885965	53.70169380911795
200107_2.0021.176/2	O.33	23.095042168147483	53.70151725624657
200107_2.0021.176/2	37.1.1957	23.095025995641628	53.70152288498632
200107_2.0021.176/2	0021.584	23.094760195028726	53.70161639578629
200107_2.0021.176/2	P25	23.094812684040388	53.70159792223301
200107_2.0021.176/2	P19	23.09455431238482	53.70182501767126
200107_2.0021.176/2	P20	23.094505971621285	53.70173488416844
200107_2.0021.176/2	P21	23.094491798095643	53.70171087481196
200107_2.0021.176/2	P22	23.094564810232075	53.702034376247056
200107_2.0021.176/2	P23	23.09465728527056	53.70201557596771
200107_2.0021.176/2	P24	23.094643870538068	53.701991482507445
200107_2.0021.73/6	21.575	23.09391527197272	53.7019657558904
200107_2.0021.73/6	21.152	23.09401826587742	53.70192960321463
200107_2.0021.73/7	P18	23.09416411790905	53.7018792175359
200107_2.0021.73/7	P26	23.094455606837112	53.70205646460947
200107_2.0021.73/7	P22	23.094564810232075	53.702034376247056
200107_2.0021.73/8	21.152	23.09401826587742	53.70192960321463
200107_2.0021.73/8	P18	23.09416411790905	53.7018792175359
200107_2.0021.73/8	P26	23.094455606837112	53.70205646460947
200107_2.0021.73/8	P22	23.094564810232075	53.702034376247056
200107_2.0026.29/8	P190	23.107735902061165	53.687628234825766
200107_2.0026.29/8	P191	23.10795650600011	53.68733981605286
200107_2.0026.29/8	P192	23.108216155643067	53.68698725933057
200107_2.0026.29/8	P193	23.107445833479343	53.68790840778115
200107_2.0026.29/8	P194	23.10750812237508	53.68787643315499
200107_2.0026.29/8	P195	23.107719256681992	53.68767088327931
200107_2.0026.29/8	P185	23.107282769228995	53.688045574017224
200107_2.0026.29/9	P190	23.107735902061165	53.687628234825766
200107_2.0026.29/9	P191	23.10795650600011	53.68733981605286
200107_2.0026.29/9	P192	23.108216155643067	53.68698725933057
200107_2.0026.29/9	P193	23.107445833479343	53.68790840778115
200107_2.0026.29/9	P194	23.10750812237508	53.68787643315499
200107_2.0026.29/9	P195	23.107719256681992	53.68767088327931
200107_2.0026.29/9	P185	23.107282769228995	53.688045574017224
200107_2.0026.36/20	0026.2816	23.103764421385232	53.69064279674761
200107_2.0026.36/20	0026.0285	23.103540639989163	53.6910643536842
200107_2.0026.36/20	0026.0262	23.102949725942775	53.690631037160536
200107_2.0026.36/20	0026.2766	23.103816368567493	53.69093414586247
200107_2.0026.36/20	0026.0263	23.101894821736696	53.69111483573035
200107_2.0026.36/27	0026.0285	23.103540639989163	53.6910643536842
200107_2.0026.36/27	0026.0262	23.102949725942775	53.690631037160536
200107_2.0026.36/27	0026.2766	23.103816368567493	53.69093414586247
200107_2.0026.36/27	0026.0263	23.101894821736696	53.69111483573035
200107_2.0026.36/28	0026.2766	23.103816368567493	53.69093414586247
200107_2.0026.36/41	P142	23.101306906712253	53.69066230390344
200107_2.0026.36/41	P144	23.102739764131822	53.68986827668026
200107_2.0026.36/42	P142	23.101306906712253	53.69066230390344
200107_2.0026.36/42	P144	23.102739764131822	53.68986827668026
200107_2.0026.36/43	P145	23.105744043058078	53.68912757899921
200107_2.0026.36/43	P183	23.106714662106413	53.68847310664136
200107_2.0026.36/43	P184	23.10698426406185	53.68828776286396
200107_2.0026.36/43	P186	23.10596272927613	53.68897357727576
200107_2.0026.36/43	P187	23.106047260250563	53.688892257614235
200107_2.0026.36/43	P188	23.106330652289923	53.688713667719526
200107_2.0026.36/43	P189	23.106420520365493	53.688673362902776
200107_2.0026.36/43	P185	23.107282769228995	53.688045574017224
200107_2.0026.36/44	0026.2816	23.103764421385232	53.69064279674761
200107_2.0026.36/44	P145	23.105744043058078	53.68912757899921
200107_2.0026.36/44	P183	23.106714662106413	53.68847310664136
200107_2.0026.36/44	P184	23.10698426406185	53.68828776286396
200107_2.0026.36/44	P186	23.10596272927613	53.68897357727576
200107_2.0026.36/44	P187	23.106047260250563	53.688892257614235
200107_2.0026.36/44	P188	23.106330652289923	53.688713667719526
200107_2.0026.36/44	P189	23.106420520365493	53.688673362902776
200107_2.0026.36/44	0026.2766	23.103816368567493	53.69093414586247
200107_2.0026.36/44	P185	23.107282769228995	53.688045574017224
200107_2.0026.36/45	P155	23.10313228631686	53.68967029367175
200107_2.0026.36/45	P157	23.104619440103452	53.68873988658271
200107_2.0026.36/45	P158	23.104114678270122	53.689055647691234
200107_2.0026.36/45	P159	23.103973803138654	53.689130973322
200107_2.0026.36/45	P160	23.10386947791865	53.68921744507108
200107_2.0026.36/45	P162	23.10332255376858	53.689571885825664
200107_2.0026.36/45	P156	23.10453763321817	53.68867844109283
200107_2.0026.36/46	P155	23.10313228631686	53.68967029367175
200107_2.0026.36/46	P157	23.104619440103452	53.68873988658271
200107_2.0026.36/46	P158	23.104114678270122	53.689055647691234
200107_2.0026.36/46	P159	23.103973803138654	53.689130973322
200107_2.0026.36/46	P160	23.10386947791865	53.68921744507108
200107_2.0026.36/46	P162	23.10332255376858	53.689571885825664
200107_2.0026.36/46	P156	23.10453763321817	53.68867844109283
200107_2.0026.36/47	0026.2816	23.103764421385232	53.69064279674761
200107_2.0026.36/47	P144	23.102739764131822	53.68986827668026
200107_2.0026.36/47	P154	23.10377040557158	53.6901899567994
200107_2.0026.36/47	P155	23.10313228631686	53.68967029367175
200107_2.0026.36/47	0026.2765	23.10371152791296	53.69034613888621
200107_2.0026.36/48	P144	23.102739764131822	53.68986827668026
200107_2.0026.36/48	P155	23.10313228631686	53.68967029367175
200107_2.0026.36/49	P145	23.105744043058078	53.68912757899921
200107_2.0026.36/49	P146	23.10572252667204	53.68914278409171
200107_2.0026.36/49	P147	23.105664902071513	53.68916167333934
200107_2.0026.36/49	P148	23.10550955636608	53.68926987063846
200107_2.0026.36/49	P149	23.10527212638587	53.689422383656655
200107_2.0026.36/49	P150	23.104739592605082	53.6897055011544
200107_2.0026.36/49	P151	23.10443125962374	53.68984598071564
200107_2.0026.36/49	P152	23.104386986360073	53.68988482781182
200107_2.0026.36/49	P153	23.104091753675053	53.6900356482765
200107_2.0026.36/49	P154	23.10377040557158	53.6901899567994
200107_2.0026.36/50	0026.2816	23.103764421385232	53.69064279674761
200107_2.0026.36/50	P145	23.105744043058078	53.68912757899921
200107_2.0026.36/50	P146	23.10572252667204	53.68914278409171
200107_2.0026.36/50	P147	23.105664902071513	53.68916167333934
200107_2.0026.36/50	P148	23.10550955636608	53.68926987063846
200107_2.0026.36/50	P149	23.10527212638587	53.689422383656655
200107_2.0026.36/50	P150	23.104739592605082	53.6897055011544
200107_2.0026.36/50	P151	23.10443125962374	53.68984598071564
200107_2.0026.36/50	P152	23.104386986360073	53.68988482781182
200107_2.0026.36/50	P153	23.104091753675053	53.6900356482765
200107_2.0026.36/50	P154	23.10377040557158	53.6901899567994
200107_2.0026.36/50	0026.2765	23.10371152791296	53.69034613888621
200107_2.0037.1.1161/7	37.1.3763	23.09153978463514	53.69511495905719
200107_2.0037.1.1161/7	P52	23.091676114765637	53.69587160961582
200107_2.0037.1.1161/7	P53	23.091097439167616	53.695926975896555
200107_2.0037.1.1161/7	P66	23.091013978245666	53.69488138275011
200107_2.0037.1.1161/7	P67	23.09097443051872	53.69467899175166
200107_2.0037.1.1161/7	P68	23.090735275421498	53.69490065375806
200107_2.0037.1.1161/7	P69	23.091552755420256	53.69462506118303
200107_2.0037.1.1161/7	37.1.3748	23.090821296261108	53.69468888211027
200107_2.0037.1.1161/7	37.1.3766	23.091535173432472	53.69470328411176
200107_2.0037.1010/3	37.1.1154	23.117093255080118	53.67243058816899
200107_2.0037.1010/3	P358	23.116809985568	53.672632477672096
200107_2.0037.1010/3	P359	23.117060859044617	53.67241669087301
200107_2.0037.1010/3	37.1.1845	23.117179201562035	53.67245988655429
200107_2.0037.1010/4	P358	23.116809985568	53.672632477672096
200107_2.0037.1010/4	P359	23.117060859044617	53.67241669087301
200107_2.0037.1011/1	37.1.1152	23.11726827501231	53.67225997953548
200107_2.0037.1011/1	37.1.1139	23.117775107308596	53.67188864598847
200107_2.0037.1011/1	37.1.1138	23.117964945441553	53.67193569232612
200107_2.0037.1011/1	P352	23.11552039279859	53.674163040725055
200107_2.0037.1011/1	P353	23.11525800450992	53.67396691893497
200107_2.0037.1011/1	P354	23.118041650563896	53.67192924830659
200107_2.0037.1011/1	P355	23.115625670568896	53.674006476431906
200107_2.0037.1011/1	P356	23.117703897141205	53.67186385964898
200107_2.0037.1011/1	P357	23.117473680311125	53.672061828369046
200107_2.0037.1011/1	P358	23.116809985568	53.672632477672096
200107_2.0037.1011/1	37.1.1845	23.117179201562035	53.67245988655429
200107_2.0037.1011/1	37.1.1153	23.117216290185286	53.67242304849922
200107_2.0037.1011/1	37.1.1151	23.11762975916517	53.67216748360168
200107_2.0037.1011/1	37.1.1148	23.117599482252768	53.67211011067176
200107_2.0037.1011/1	37.1.1147	23.117706144885062	53.67211116611453
200107_2.0037.1011/1	37.1.1146	23.117638749622976	53.672077601735545
200107_2.0037.1011/1	PD_P1000	23.116826601579	53.67297397168273
200107_2.0037.1011/2	P352	23.11552039279859	53.674163040725055
200107_2.0037.1011/2	P354	23.118041650563896	53.67192924830659
200107_2.0037.1011/2	P355	23.115625670568896	53.674006476431906
200107_2.0037.1011/2	PD_P1000	23.116826601579	53.67297397168273
200107_2.0037.1011/3	P353	23.11525800450992	53.67396691893497
200107_2.0037.1011/3	P358	23.116809985568	53.672632477672096
200107_2.0037.1011/4	P356	23.117703897141205	53.67186385964898
200107_2.0037.1011/4	P357	23.117473680311125	53.672061828369046
200107_2.0037.1102	37.1.602	23.117004289558654	53.67182922981834
200107_2.0037.1102	37.1.902	23.116525775640895	53.67185211899767
200107_2.0037.1102	19.00096	23.116469639109972	53.671822950208984
200107_2.0037.1102	37.1.902	23.116525775640895	53.67185211899767
200107_2.0037.1102	37.1.602	23.117004289558654	53.67182922981834
200107_2.0037.1102	37.1.904	23.117861881817355	53.67153057105827
200107_2.0037.1102	37.1.905	23.117787045368406	53.671628684147805
200107_2.0037.1102	37.1.1154	23.117093255080118	53.67243058816899
200107_2.0037.1102	37.1.1152	23.11726827501231	53.67225997953548
200107_2.0037.1102	37.1.1139	23.117775107308596	53.67188864598847
200107_2.0037.1102	37.1.1138	23.117964945441553	53.67193569232612
200107_2.0037.1102	P-5215	23.118260461367186	53.671741078930076
200107_2.0037.1102	P354	23.118041650563896	53.67192924830659
200107_2.0037.1102	P356	23.117703897141205	53.67186385964898
200107_2.0037.1102	P357	23.117473680311125	53.672061828369046
200107_2.0037.1102	P359	23.117060859044617	53.67241669087301
200107_2.0037.1102	1333.2134	23.1176828123393	53.67148243572975
200107_2.0037.1102	11.00357	23.11780560327689	53.67151541973802
200107_2.0037.1102	37.1.907	23.11800998797776	53.67172809207281
200107_2.0037.1102	37.1.908	23.118140207458772	53.67175322291707
200107_2.0037.1102	37.1.1845	23.117179201562035	53.67245988655429
200107_2.0037.1102	37.1.1153	23.117216290185286	53.67242304849922
200107_2.0037.1102	37.1.1151	23.11762975916517	53.67216748360168
200107_2.0037.1102	37.1.1148	23.117599482252768	53.67211011067176
200107_2.0037.1102	37.1.1147	23.117706144885062	53.67211116611453
200107_2.0037.1102	37.1.1146	23.117638749622976	53.672077601735545
200107_2.0037.1152/4	P5	23.09488224734423	53.700282657285534
200107_2.0037.1152/4	P6	23.094845748192963	53.69886442209618
