271	0	21.826889819982167	49.623984726550006
271	1	21.82624829756012	49.62403561525527
271	2	21.825944869895693	49.62413255495931
271	3	21.82582821960158	49.6241427387188
271	4	21.82580254775205	49.62423715678861
271	5	21.825767051741185	49.62438910306188
271	6	21.825900254130637	49.624391839510565
271	7	21.825868099166655	49.624454832252184
272	0	21.83097855281354	49.621313093110416
272	1	21.831063729420798	49.621340806112144
272	2	21.830997517576026	49.62143533659319
272	3	21.83070989160366	49.62185777175215
273	0	21.830422401967578	49.62179176579821
273	1	21.83083506054939	49.62126637611153
273	2	21.830899360720956	49.6212873153077
273	3	21.83097855281354	49.621313093110416
274	0	21.825868099166655	49.624454832252184
274	1	21.825906444841984	49.62446328081529
274	2	21.825844047385292	49.624514080506096
274	3	21.825907304863122	49.62453871657832
274	4	21.825977858810397	49.62447913653134
274	5	21.82618708913889	49.62432855807493
274	6	21.8262185984758	49.62433381824565
274	7	21.826494479437255	49.62426944527997
275	0	21.838122380031482	49.629595452250534
275	1	21.836642095949347	49.63015862052184
275	2	21.836680090431326	49.63020276581507
275	3	21.837067727342028	49.6300588810846
275	4	21.837399682964207	49.6300101722282
275	5	21.838139365186123	49.63000445979523
275	6	21.8383882371098	49.62996246405479
276	0	21.789746026882195	49.625444492823114
276	1	21.789800550714933	49.62540086996659
276	2	21.789901927722756	49.625352881062845
276	3	21.79000883896411	49.625356107957025
276	4	21.790095403880883	49.62539364271805
276	5	21.790290858436364	49.62539410697124
276	6	21.79049226850116	49.625403342260185
276	7	21.790646620289927	49.62532729600477
276	8	21.790764782468703	49.625358589911215
276	9	21.790895287054084	49.625416954822164
276	10	21.791053856425837	49.62542189595201
276	11	21.791256812975988	49.62536421983533
276	12	21.79134787274205	49.62524337611658
276	13	21.79123930197388	49.62509494310531
276	14	21.79120338061413	49.62502217463075
276	15	21.791151498821012	49.624861304973585
276	16	21.7911153989571	49.6247518508584
276	17	21.791080909212337	49.62463069629591
276	18	21.79111460145241	49.62453164539931
276	19	21.79115332206982	49.62448669118909
276	20	21.79121014994135	49.62442308995785
276	21	21.79121515055882	49.624338712031175
276	22	21.79127420339993	49.624190302214124
276	23	21.791176485637106	49.62405375412897
276	24	21.791158030542903	49.62404237065937
276	25	21.79104870307572	49.6239752291355
276	26	21.791011006945237	49.62390391141622
276	27	21.790995274467	49.62380420913725
276	28	21.791027569244424	49.623704358531285
276	29	21.790991986063	49.62360964749786
276	30	21.79096450229151	49.623562088442355
276	31	21.79084529190956	49.62356838792426
276	32	21.79086149991464	49.62369749039942
276	33	21.790222078408924	49.62385462878628
276	34	21.789813219317068	49.62388133733192
276	35	21.789862402799713	49.62397838373147
276	36	21.789826215993106	49.62399175875771
276	37	21.789804461160408	49.62406734897831
276	38	21.78971969455803	49.624080965474114
276	39	21.788926139831354	49.62422530054152
276	40	21.788481602817086	49.624280032387354
276	41	21.788490541493662	49.624310723701655
276	42	21.786975521197558	49.624564622433326
