ID dzialki	vertex_index	x	y
140903_4.0001.67/16	18	21.639105707851883	51.18100042862736
140903_4.0001.67/16	19	21.63887150203352	51.18118131666589
140903_4.0001.67/16	20	21.638635549455643	51.1813704840406
140903_4.0001.67/16	21	21.638264659336865	51.18168983498529
140903_4.0001.67/16	22	21.637910137886	51.18200379171546
140903_4.0001.67/16	23	21.637571093142224	51.18233060778962
140903_4.0001.67/16	24	21.637356081434586	51.18256631355899
140903_4.0001.67/16	25	21.63713359231637	51.18282003850176
140903_4.0001.67/16	26	21.63850560091661	51.18286577640157
140903_4.0001.67/16	27	21.638562696901484	51.18286771215082
140903_4.0001.67/16	28	21.6401034507612	51.182921319849115
140903_4.0001.67/16	29	21.643032278483815	51.183023021027275
140903_4.0001.67/16	30	21.642933056081095	51.182779233521856
140903_4.0001.67/16	31	21.64264494803227	51.18225142863357
140903_4.0001.67/15	0	21.637356081434586	51.18256631355899
140903_4.0001.67/15	1	21.637571093142224	51.18233060778962
140903_4.0001.67/15	2	21.637910137886	51.18200379171546
140903_4.0001.67/15	3	21.638264659336865	51.18168983498529
140903_4.0001.67/15	4	21.638635549455643	51.1813704840406
140903_4.0001.67/15	5	21.63887150203352	51.18118131666589
140903_4.0001.67/15	6	21.639105707851883	51.18100042862736
140903_4.0001.67/15	7	21.639511453252926	51.18068915472135
140903_4.0001.67/15	8	21.639367202601786	51.18078657954621
140903_4.0001.67/15	9	21.638281702456656	51.18156721602898
140903_4.0001.67/15	10	21.637758974621008	51.18194285840684
140903_4.0001.67/15	11	21.63746849733869	51.18217187409294
140903_4.0001.67/15	12	21.637329854495576	51.18231358370993
140903_4.0001.67/15	13	21.636928392922275	51.18281324506823
140903_4.0001.67/15	14	21.63713359231637	51.18282003850176
140903_4.0001.67/15	15	21.637356081434586	51.18256631355899
140903_4.0001.67/13	0	21.640178469591685	51.18026237410807
140903_4.0001.67/13	1	21.64016259961876	51.180221469114656
140903_4.0001.67/13	2	21.640100079213816	51.18026136470803
140903_4.0001.67/13	3	21.640139045957724	51.180286681508576
140903_4.0001.67/13	4	21.640178469591685	51.18026237410807
140903_4.0001.67/12	0	21.637758974621008	51.18194285840684
140903_4.0001.67/12	1	21.638281702456656	51.18156721602898
140903_4.0001.67/12	2	21.639367202601786	51.18078657954621
140903_4.0001.67/12	3	21.639511453252926	51.18068915472135
140903_4.0001.67/12	4	21.63977600509127	51.18051043669174
140903_4.0001.67/12	5	21.640139045957724	51.180286681508576
140903_4.0001.67/12	6	21.640100079213816	51.18026136470803
140903_4.0001.67/12	7	21.640040110509936	51.180299628209674
140903_4.0001.67/12	8	21.6397572777684	51.18049040276158
140903_4.0001.67/12	9	21.639713404215875	51.180523903574226
140903_4.0001.67/12	10	21.63958407259532	51.18061414544169
140903_4.0001.67/12	11	21.639390265111533	51.180747798939635
140903_4.0001.67/12	12	21.638620100293277	51.18128750599891
140903_4.0001.67/12	13	21.63769007388698	51.18194566111416
140903_4.0001.67/12	14	21.63746849733869	51.18217187409294
140903_4.0001.67/12	15	21.637758974621008	51.18194285840684
140903_4.0001.66/5	0	21.63850560091661	51.18286577640157
140903_4.0001.66/5	1	21.63713359231637	51.18282003850176
140903_4.0001.66/5	2	21.63705125028021	51.182916583898276
140903_4.0001.66/5	3	21.638379197797853	51.182961574349626
140903_4.0001.66/5	4	21.63850560091661	51.18286577640157
140903_4.0001.66/4	0	21.63713359231637	51.18282003850176
140903_4.0001.66/4	1	21.636928392922275	51.18281324506823
140903_4.0001.66/4	2	21.636848337550617	51.18290968797854
140903_4.0001.66/4	3	21.63705125028021	51.182916583898276
140903_4.0001.66/4	4	21.63713359231637	51.18282003850176
140903_4.0001.65/5	0	21.638379197797853	51.182961574349626
140903_4.0001.65/5	1	21.63705125028021	51.182916583898276
140903_4.0001.65/5	2	21.637050546331206	51.18291739678005
140903_4.0001.65/5	3	21.636988976596005	51.18301634606532
140903_4.0001.65/5	4	21.63824599620658	51.183062263538396
140903_4.0001.65/5	5	21.638379197797853	51.182961574349626
140903_4.0001.65/4	0	21.637050546331206	51.18291739678005
140903_4.0001.65/4	1	21.63705125028021	51.182916583898276
140903_4.0001.65/4	2	21.636848337550617	51.18290968797854
140903_4.0001.65/4	3	21.636777040767345	51.18300860020329
140903_4.0001.65/4	4	21.636988976596005	51.18301634606532
140903_4.0001.65/4	5	21.637050546331206	51.18291739678005
140903_4.0001.62/5	0	21.64008588096474	51.18312952132435
140903_4.0001.62/5	1	21.63824599620658	51.183062263538396
140903_4.0001.62/5	2	21.636988976596005	51.18301634606532
140903_4.0001.62/5	3	21.63689872283866	51.183161567244355
140903_4.0001.62/5	4	21.64007383443204	51.1832718000393
140903_4.0001.62/5	5	21.64321444385773	51.183368382542916
140903_4.0001.62/5	6	21.64313672534463	51.183220753825836
140903_4.0001.62/5	7	21.64008588096474	51.18312952132435
140903_4.0001.62/4	0	21.636988976596005	51.18301634606532
140903_4.0001.62/4	1	21.636777040767345	51.18300860020329
140903_4.0001.62/4	2	21.636682355188395	51.18315402512348
140903_4.0001.62/4	3	21.63689872283866	51.183161567244355
140903_4.0001.62/4	4	21.636988976596005	51.18301634606532
140903_4.0001.61/5	0	21.64007383443204	51.1832718000393
140903_4.0001.61/5	1	21.63689872283866	51.183161567244355
140903_4.0001.61/5	2	21.636845225388544	51.18325471927031
140903_4.0001.61/5	3	21.640065594050622	51.18336875119261
140903_4.0001.61/5	4	21.643271150233176	51.18347585407652
140903_4.0001.61/5	5	21.64321444385773	51.183368382542916
140903_4.0001.61/5	6	21.64007383443204	51.1832718000393
140903_4.0001.61/4	0	21.63689872283866	51.183161567244355
140903_4.0001.61/4	1	21.636682355188395	51.18315402512348
140903_4.0001.61/4	2	21.636628570029387	51.18324708872102
140903_4.0001.61/4	3	21.636845225388544	51.18325471927031
140903_4.0001.61/4	4	21.63689872283866	51.183161567244355
140903_4.0001.60/5	0	21.640065594050622	51.18336875119261
140903_4.0001.60/5	1	21.636845225388544	51.18325471927031
140903_4.0001.60/5	2	21.636793513927376	51.183342557785394
140903_4.0001.60/5	3	21.64005809972377	51.18345760777408
140903_4.0001.60/5	4	21.643321709808745	51.18357329121539
140903_4.0001.60/5	5	21.643324142433066	51.183573367733864
140903_4.0001.60/5	6	21.64329978893855	51.18352954331545
140903_4.0001.60/5	7	21.643271150233176	51.18347585407652
140903_4.0001.60/5	8	21.640065594050622	51.18336875119261
140903_4.0001.60/4	0	21.636845225388544	51.18325471927031
140903_4.0001.60/4	1	21.636628570029387	51.18324708872102
140903_4.0001.60/4	2	21.636575569733278	51.183334844257764
140903_4.0001.60/4	3	21.636793513927376	51.183342557785394
140903_4.0001.60/4	4	21.636845225388544	51.18325471927031
140903_4.0001.59/4	0	21.64005809972377	51.18345760777408
140903_4.0001.59/4	1	21.636793513927376	51.183342557785394
140903_4.0001.59/4	2	21.636726939835555	51.183462479532935
140903_4.0001.59/4	3	21.636773590946326	51.18346411342135
140903_4.0001.59/4	4	21.640047905807656	51.1835787511799
140903_4.0001.59/4	5	21.64338181507261	51.18368856480978
140903_4.0001.59/4	6	21.643388542126296	51.183688887394595
140903_4.0001.59/4	7	21.643324142433066	51.183573367733864
140903_4.0001.59/4	8	21.643321709808745	51.18357329121539
140903_4.0001.59/4	9	21.64005809972377	51.18345760777408
140903_4.0001.59/3	0	21.636793513927376	51.183342557785394
140903_4.0001.59/3	1	21.636575569733278	51.183334844257764
140903_4.0001.59/3	2	21.63652731301437	51.18345547527577
140903_4.0001.59/3	3	21.636726939835555	51.183462479532935
140903_4.0001.59/3	4	21.636793513927376	51.183342557785394
140903_4.0001.587/4	0	21.646440486870883	51.17107273098906
140903_4.0001.587/4	1	21.646452462444334	51.17098834374829
140903_4.0001.587/4	2	21.646447415602132	51.17099556319836
140903_4.0001.587/4	3	21.646375545683355	51.171101856065945
140903_4.0001.587/4	4	21.646414870138535	51.17111215644496
140903_4.0001.587/4	5	21.646440486870883	51.17107273098906
140903_4.0001.587/3	0	21.646414870138535	51.17111215644496
140903_4.0001.587/3	1	21.646375545683355	51.171101856065945
140903_4.0001.587/3	2	21.646344305044792	51.171148144562814
140903_4.0001.587/3	3	21.646334939382225	51.17123512431171
140903_4.0001.587/3	4	21.646414870138535	51.17111215644496
140903_4.0001.587/2	0	21.646598814464852	51.16912213328683
140903_4.0001.587/2	1	21.646632245180395	51.168506620230445
140903_4.0001.587/2	2	21.646639044096084	51.16819527775769
140903_4.0001.587/2	3	21.64663650052287	51.16803384116532
140903_4.0001.587/2	4	21.646613675813146	51.167863796897
140903_4.0001.587/2	5	21.646567128196544	51.167623046808885
140903_4.0001.587/2	6	21.646431597324906	51.167102676904065
140903_4.0001.587/2	7	21.646344764157043	51.16672110468941
140903_4.0001.587/2	8	21.64632055173565	51.16660509464796
140903_4.0001.587/2	9	21.646260179621105	51.16622409530106
140903_4.0001.587/2	10	21.64621728054493	51.16589630688077
140903_4.0001.587/2	11	21.646145090168858	51.165620998882154
140903_4.0001.587/2	12	21.645881679934252	51.16505467914317
140903_4.0001.587/2	13	21.645703560888947	51.164698331330115
140903_4.0001.587/2	14	21.6454247064868	51.16413101700484
140903_4.0001.587/2	15	21.645338288662426	51.16414704553921
140903_4.0001.587/2	16	21.645618717213573	51.16471453116866
140903_4.0001.587/2	17	21.64579617733315	51.16507492800407
140903_4.0001.587/2	18	21.6460601218932	51.165628390051964
140903_4.0001.587/2	19	21.646133434162383	51.16590216369689
140903_4.0001.587/2	20	21.64617626378892	51.16623525631144
140903_4.0001.587/2	21	21.646229864162553	51.16661260742929
140903_4.0001.587/2	22	21.646253927109836	51.16672816884171
140903_4.0001.587/2	23	21.646336619667434	51.16711021347178
140903_4.0001.587/2	24	21.64647606630391	51.1676346071009
140903_4.0001.587/2	25	21.646521860888612	51.16787266454829
140903_4.0001.587/2	26	21.64654115490956	51.16804587465681
140903_4.0001.587/2	27	21.646543289031012	51.168198503845275
140903_4.0001.587/2	28	21.646537106617924	51.16851307910823
140903_4.0001.587/2	29	21.64650383269073	51.1691296700025
140903_4.0001.587/2	30	21.6464730187063	51.16961545066011
140903_4.0001.587/2	31	21.646447499405223	51.17023451561435
140903_4.0001.587/2	32	21.646407184806765	51.17063404990785
140903_4.0001.587/2	33	21.646351149037248	51.17108536037149
140903_4.0001.587/2	34	21.646344305044792	51.171148144562814
140903_4.0001.587/2	35	21.646375545683355	51.171101856065945
140903_4.0001.587/2	36	21.646447415602132	51.17099556319836
140903_4.0001.587/2	37	21.646452462444334	51.17098834374829
140903_4.0001.587/2	38	21.64650107138083	51.17064000351096
140903_4.0001.587/2	39	21.64654165353651	51.1702392091817
140903_4.0001.587/2	40	21.6465614423756	51.16961945671995
140903_4.0001.587/2	41	21.646598814464852	51.16912213328683
140903_4.0001.586/2	0	21.64650383269073	51.1691296700025
140903_4.0001.586/2	1	21.646537106617924	51.16851307910823
140903_4.0001.586/2	2	21.646543289031012	51.168198503845275
140903_4.0001.586/2	3	21.64654115490956	51.16804587465681
140903_4.0001.586/2	4	21.646521860888612	51.16787266454829
140903_4.0001.586/2	5	21.64647606630391	51.1676346071009
140903_4.0001.586/2	6	21.646336619667434	51.16711021347178
140903_4.0001.586/2	7	21.646253927109836	51.16672816884171
140903_4.0001.586/2	8	21.646229864162553	51.16661260742929
140903_4.0001.586/2	9	21.64617626378892	51.16623525631144
140903_4.0001.586/2	10	21.646133434162383	51.16590216369689
140903_4.0001.586/2	11	21.6460601218932	51.165628390051964
140903_4.0001.586/2	12	21.64579617733315	51.16507492800407
140903_4.0001.586/2	13	21.645618717213573	51.16471453116866
140903_4.0001.586/2	14	21.645338288662426	51.16414704553921
140903_4.0001.586/2	15	21.64524360156455	51.16416473772465
140903_4.0001.586/2	16	21.645528533636092	51.164727164627436
140903_4.0001.586/2	17	21.645714522153227	51.1650942566193
140903_4.0001.586/2	18	21.645975152334206	51.16563569127249
140903_4.0001.586/2	19	21.646046873892285	51.16590821522975
140903_4.0001.586/2	20	21.64608949357377	51.16624679260449
140903_4.0001.586/2	21	21.64614321006206	51.16663250331584
140903_4.0001.586/2	22	21.646164372994143	51.16673495615333
140903_4.0001.586/2	23	21.64624307043172	51.16711765217684
140903_4.0001.586/2	24	21.646383575895737	51.16764626510959
140903_4.0001.586/2	25	21.646431473148173	51.16788134445199
140903_4.0001.586/2	26	21.646451375173275	51.16805715815734
140903_4.0001.586/2	27	21.64645053515564	51.16820162337558
140903_4.0001.586/2	28	21.6464416820776	51.16851953948885
140903_4.0001.586/2	29	21.646409993445918	51.16913711043334
140903_4.0001.586/2	30	21.646378872135223	51.16961120647044
140903_4.0001.586/2	31	21.646359213779114	51.17023023902024
140903_4.0001.586/2	32	21.64632174423544	51.170628768724164
140903_4.0001.586/2	33	21.6462667612905	51.171083848899734
140903_4.0001.586/2	34	21.646247218989682	51.17129188288839
140903_4.0001.586/2	35	21.646344305044792	51.171148144562814
140903_4.0001.586/2	36	21.646351149037248	51.17108536037149
140903_4.0001.586/2	37	21.646407184806765	51.17063404990785
140903_4.0001.586/2	38	21.646447499405223	51.17023451561435
140903_4.0001.586/2	39	21.6464730187063	51.16961545066011
140903_4.0001.586/2	40	21.64650383269073	51.1691296700025
140903_4.0001.586/1	0	21.646334939382225	51.17123512431171
140903_4.0001.586/1	1	21.646344305044792	51.171148144562814
140903_4.0001.586/1	2	21.646247218989682	51.17129188288839
140903_4.0001.586/1	3	21.646238632114823	51.17138344294557
140903_4.0001.586/1	4	21.646334939382225	51.17123512431171
140903_4.0001.584/2	0	21.646409993445918	51.16913711043334
140903_4.0001.584/2	1	21.6464416820776	51.16851953948885
140903_4.0001.584/2	2	21.64645053515564	51.16820162337558
140903_4.0001.584/2	3	21.646451375173275	51.16805715815734
140903_4.0001.584/2	4	21.646431473148173	51.16788134445199
140903_4.0001.584/2	5	21.646383575895737	51.16764626510959
140903_4.0001.584/2	6	21.64624307043172	51.16711765217684
140903_4.0001.584/2	7	21.646164372994143	51.16673495615333
140903_4.0001.584/2	8	21.64614321006206	51.16663250331584
140903_4.0001.584/2	9	21.64604552443503	51.16664059397421
140903_4.0001.584/2	10	21.6460679638361	51.16674232062251
140903_4.0001.584/2	11	21.64614637831558	51.167125287955535
140903_4.0001.584/2	12	21.646288231012974	51.1676582983931
140903_4.0001.584/2	13	21.646333948013698	51.16789087277085
140903_4.0001.584/2	14	21.646354600979855	51.168069289285334
140903_4.0001.584/2	15	21.6463549217807	51.16820475863139
140903_4.0001.584/2	16	21.646347971957177	51.168525900424775
140903_4.0001.584/2	17	21.646317867384045	51.16914436153481
140903_4.0001.584/2	18	21.646287586410285	51.16960703629497
140903_4.0001.584/2	19	21.646260766496997	51.170225299338846
140903_4.0001.584/2	20	21.64622370746476	51.170622568218874
140903_4.0001.584/2	21	21.646165352263992	51.17108198191045
140903_4.0001.584/2	22	21.646134669405473	51.17135237431567
140903_4.0001.584/2	23	21.646125759678924	51.17143108122996
140903_4.0001.584/2	24	21.64624119506705	51.171300815722425
140903_4.0001.584/2	25	21.646247218989682	51.17129188288839
140903_4.0001.584/2	26	21.6462667612905	51.171083848899734
140903_4.0001.584/2	27	21.64632174423544	51.170628768724164
140903_4.0001.584/2	28	21.646359213779114	51.17023023902024
140903_4.0001.584/2	29	21.646378872135223	51.16961120647044
140903_4.0001.584/2	30	21.646409993445918	51.16913711043334
140903_4.0001.584/1	0	21.6461857185421	51.171464909978724
140903_4.0001.584/1	1	21.646238632114823	51.17138344294557
140903_4.0001.584/1	2	21.646247218989682	51.17129188288839
140903_4.0001.584/1	3	21.64624119506705	51.171300815722425
140903_4.0001.584/1	4	21.646125759678924	51.17143108122996
140903_4.0001.584/1	5	21.6461092054297	51.17157671188387
140903_4.0001.584/1	6	21.6461857185421	51.171464909978724
140903_4.0001.583/2	0	21.646317867384045	51.16914436153481
140903_4.0001.583/2	1	21.646347971957177	51.168525900424775
140903_4.0001.583/2	2	21.6463549217807	51.16820475863139
140903_4.0001.583/2	3	21.646354600979855	51.168069289285334
140903_4.0001.583/2	4	21.646333948013698	51.16789087277085
140903_4.0001.583/2	5	21.646288231012974	51.1676582983931
140903_4.0001.583/2	6	21.64614637831558	51.167125287955535
140903_4.0001.583/2	7	21.6460679638361	51.16674232062251
140903_4.0001.583/2	8	21.64604552443503	51.16664059397421
140903_4.0001.583/2	9	21.64594755408967	51.16664877601765
140903_4.0001.583/2	10	21.645969984489827	51.166749873471765
140903_4.0001.583/2	11	21.64604997210882	51.16713292207529
140903_4.0001.583/2	12	21.64619145886548	51.16767051927179
140903_4.0001.583/2	13	21.64623213740554	51.16790069436535
140903_4.0001.583/2	14	21.6462579697089	51.168081419543626
140903_4.0001.583/2	15	21.64625916541777	51.16820789459891
140903_4.0001.583/2	16	21.646254120091264	51.16853235196319
140903_4.0001.583/2	17	21.646227169808867	51.16915151477821
140903_4.0001.583/2	18	21.64619486965848	51.16960278405827
140903_4.0001.583/2	19	21.646163894533696	51.17022053066263
140903_4.0001.583/2	20	21.646124095407746	51.17061619654276
140903_4.0001.583/2	21	21.64606380151769	51.171080205510435
140903_4.0001.583/2	22	21.64603505829876	51.1713461823453
140903_4.0001.583/2	23	21.646010461603456	51.17156098628314
140903_4.0001.583/2	24	21.646125759678924	51.17143108122996
140903_4.0001.583/2	25	21.646134669405473	51.17135237431567
140903_4.0001.583/2	26	21.646165352263992	51.17108198191045
140903_4.0001.583/2	27	21.64622370746476	51.170622568218874
140903_4.0001.583/2	28	21.646260766496997	51.170225299338846
140903_4.0001.583/2	29	21.646287586410285	51.16960703629497
140903_4.0001.583/2	30	21.646317867384045	51.16914436153481
140903_4.0001.583/1	0	21.6461092054297	51.17157671188387
140903_4.0001.583/1	1	21.646125759678924	51.17143108122996
140903_4.0001.583/1	2	21.646010461603456	51.17156098628314
140903_4.0001.583/1	3	21.64599583821525	51.17169132418714
140903_4.0001.583/1	4	21.64598853958334	51.17175231297027
140903_4.0001.583/1	5	21.646022037344355	51.171703764747704
140903_4.0001.583/1	6	21.6461092054297	51.17157671188387
140903_4.0001.582/2	0	21.646227169808867	51.16915151477821
140903_4.0001.582/2	1	21.646254120091264	51.16853235196319
140903_4.0001.582/2	2	21.64625916541777	51.16820789459891
140903_4.0001.582/2	3	21.6462579697089	51.168081419543626
140903_4.0001.582/2	4	21.64623213740554	51.16790069436535
140903_4.0001.582/2	5	21.64619145886548	51.16767051927179
140903_4.0001.582/2	6	21.64604997210882	51.16713292207529
140903_4.0001.582/2	7	21.645969984489827	51.166749873471765
140903_4.0001.582/2	8	21.64594755408967	51.16664877601765
140903_4.0001.582/2	9	21.64589925459171	51.16627202477174
140903_4.0001.582/2	10	21.645857897724945	51.16592139448307
140903_4.0001.582/2	11	21.645773942396552	51.1656532528879
140903_4.0001.582/2	12	21.645533970559498	51.16513714397262
140903_4.0001.582/2	13	21.64534188474371	51.164763343238874
140903_4.0001.582/2	14	21.645157516708025	51.16479905949967
140903_4.0001.582/2	15	21.64534672059848	51.16518159620723
140903_4.0001.582/2	16	21.645577157990427	51.165670340261336
140903_4.0001.582/2	17	21.645653208847087	51.165935648994214
140903_4.0001.582/2	18	21.645695030849613	51.16629922160602
140903_4.0001.582/2	19	21.64575072020076	51.166652379756634
140903_4.0001.582/2	20	21.645771454751724	51.16676517290569
140903_4.0001.582/2	21	21.645851448287733	51.16714876097568
140903_4.0001.582/2	22	21.645993919968177	51.16769561210906
140903_4.0001.582/2	23	21.646032943210678	51.16791995326241
140903_4.0001.582/2	24	21.64605885512517	51.168106431295435
140903_4.0001.582/2	25	21.646063508906273	51.16821436897248
140903_4.0001.582/2	26	21.64605798449917	51.16854557106333
140903_4.0001.582/2	27	21.64602435183917	51.16916764735431
140903_4.0001.582/2	28	21.645992411700778	51.169593654217536
140903_4.0001.582/2	29	21.645962994103318	51.1702104932185
140903_4.0001.582/2	30	21.645923442812066	51.17060355071784
140903_4.0001.582/2	31	21.645857979598116	51.171076397781206
140903_4.0001.582/2	32	21.64582453038156	51.17133314140708
140903_4.0001.582/2	33	21.64576811705367	51.171706694855146
140903_4.0001.582/2	34	21.645742786598372	51.171838350347876
140903_4.0001.582/2	35	21.645835052472545	51.1717588237527
140903_4.0001.582/2	36	21.646010461603456	51.17156098628314
140903_4.0001.582/2	37	21.64603505829876	51.1713461823453
140903_4.0001.582/2	38	21.64606380151769	51.171080205510435
140903_4.0001.582/2	39	21.646124095407746	51.17061619654276
140903_4.0001.582/2	40	21.646163894533696	51.17022053066263
140903_4.0001.582/2	41	21.64619486965848	51.16960278405827
140903_4.0001.582/2	42	21.646227169808867	51.16915151477821
140903_4.0001.582/1	0	21.645893656060117	51.17189010578328
140903_4.0001.582/1	1	21.64598853958334	51.17175231297027
140903_4.0001.582/1	2	21.64599583821525	51.17169132418714
140903_4.0001.582/1	3	21.646010461603456	51.17156098628314
140903_4.0001.582/1	4	21.645835052472545	51.1717588237527
140903_4.0001.582/1	5	21.645742786598372	51.171838350347876
140903_4.0001.582/1	6	21.6456925190738	51.17209914208978
140903_4.0001.582/1	7	21.645703137599472	51.17209153234401
140903_4.0001.582/1	8	21.645893656060117	51.17189010578328
140903_4.0001.581/4	0	21.64567863690047	51.17189354007065
140903_4.0001.581/4	1	21.645742786598372	51.171838350347876
140903_4.0001.581/4	2	21.64576811705367	51.171706694855146
140903_4.0001.581/4	3	21.64582453038156	51.17133314140708
140903_4.0001.581/4	4	21.645857979598116	51.171076397781206
140903_4.0001.581/4	5	21.645923442812066	51.17060355071784
140903_4.0001.581/4	6	21.645962994103318	51.1702104932185
140903_4.0001.581/4	7	21.645992411700778	51.169593654217536
140903_4.0001.581/4	8	21.64602435183917	51.16916764735431
140903_4.0001.581/4	9	21.64605798449917	51.16854557106333
140903_4.0001.581/4	10	21.646063508906273	51.16821436897248
140903_4.0001.581/4	11	21.64605885512517	51.168106431295435
140903_4.0001.581/4	12	21.646032943210678	51.16791995326241
140903_4.0001.581/4	13	21.645993919968177	51.16769561210906
140903_4.0001.581/4	14	21.645851448287733	51.16714876097568
140903_4.0001.581/4	15	21.645771454751724	51.16676517290569
140903_4.0001.581/4	16	21.64575072020076	51.166652379756634
140903_4.0001.581/4	17	21.645695030849613	51.16629922160602
140903_4.0001.581/4	18	21.645653208847087	51.165935648994214
140903_4.0001.581/4	19	21.645577157990427	51.165670340261336
140903_4.0001.581/4	20	21.64534672059848	51.16518159620723
140903_4.0001.581/4	21	21.645157516708025	51.16479905949967
140903_4.0001.581/4	22	21.644966303666934	51.16483607173306
140903_4.0001.581/4	23	21.645160751945323	51.165225681496175
140903_4.0001.581/4	24	21.645377374901493	51.165687713530545
140903_4.0001.581/4	25	21.645458518773495	51.16594921871632
140903_4.0001.581/4	26	21.645501935824697	51.166324738573856
140903_4.0001.581/4	27	21.645560162651083	51.16674710164348
140903_4.0001.581/4	28	21.645652780101443	51.167164510441026
140903_4.0001.581/4	29	21.64578924225453	51.16772146317741
140903_4.0001.581/4	30	21.64582389873971	51.167940344934394
140903_4.0001.581/4	31	21.645851318661272	51.168132478043944
140903_4.0001.581/4	32	21.645855132638967	51.16822127282134
140903_4.0001.581/4	33	21.645856137308023	51.16855936073465
140903_4.0001.581/4	34	21.645822816754578	51.169183502812594
140903_4.0001.581/4	35	21.64579281339191	51.169584508240625
140903_4.0001.581/4	36	21.645767677529427	51.17020096397395
140903_4.0001.581/4	37	21.645729946941074	51.170591404413656
140903_4.0001.581/4	38	21.6456666065447	51.17107304931321
140903_4.0001.581/4	39	21.64563389743554	51.17132142860761
140903_4.0001.581/4	40	21.645566109228938	51.1717202151949
140903_4.0001.581/4	41	21.645513472903957	51.17199576263441
140903_4.0001.581/4	42	21.64567863690047	51.17189354007065
140903_4.0001.581/3	0	21.64567863690047	51.17189354007065
140903_4.0001.581/3	1	21.645513472903957	51.17199576263441
140903_4.0001.581/3	2	21.645504416256824	51.172043546590444
140903_4.0001.581/3	3	21.64567863690047	51.17189354007065
140903_4.0001.581/1	0	21.6456925190738	51.17209914208978
140903_4.0001.581/1	1	21.645742786598372	51.171838350347876
140903_4.0001.581/1	2	21.64567863690047	51.17189354007065
140903_4.0001.581/1	3	21.645504416256824	51.172043546590444
140903_4.0001.581/1	4	21.645489496138218	51.172122016924384
140903_4.0001.581/1	5	21.645466980410383	51.1722402625345
140903_4.0001.581/1	6	21.64552476196924	51.17222052650632
140903_4.0001.581/1	7	21.6456925190738	51.17209914208978
140903_4.0001.58/7	0	21.64338181507261	51.18368856480978
140903_4.0001.58/7	1	21.640047905807656	51.1835787511799
140903_4.0001.58/7	2	21.636773590946326	51.18346411342135
140903_4.0001.58/7	3	21.63676726412023	51.18353435530414
140903_4.0001.58/7	4	21.637055302835282	51.183584116945426
140903_4.0001.58/7	5	21.63703609750424	51.183716186347574
140903_4.0001.58/7	6	21.640027127346396	51.183823826841525
140903_4.0001.58/7	7	21.643504388722008	51.1839244026684
140903_4.0001.58/7	8	21.643520128764813	51.18392485546195
140903_4.0001.58/7	9	21.643388542126296	51.183688887394595
140903_4.0001.58/7	10	21.64338181507261	51.18368856480978
140903_4.0001.58/6	0	21.637055302835282	51.183584116945426
140903_4.0001.58/6	1	21.63676726412023	51.18353435530414
140903_4.0001.58/6	2	21.636773590946326	51.18346411342135
140903_4.0001.58/6	3	21.636726939835555	51.183462479532935
140903_4.0001.58/6	4	21.63669224504698	51.18352928001888
140903_4.0001.58/6	5	21.636620808260258	51.18370118706709
140903_4.0001.58/6	6	21.63703609750424	51.183716186347574
140903_4.0001.58/6	7	21.637055302835282	51.183584116945426
140903_4.0001.58/5	0	21.63669224504698	51.18352928001888
140903_4.0001.58/5	1	21.636726939835555	51.183462479532935
140903_4.0001.58/5	2	21.63652731301437	51.18345547527577
140903_4.0001.58/5	3	21.636431624778965	51.18369439550273
140903_4.0001.58/5	4	21.636620808260258	51.18370118706709
140903_4.0001.58/5	5	21.63669224504698	51.18352928001888
140903_4.0001.579/4	0	21.645566109228938	51.1717202151949
140903_4.0001.579/4	1	21.64563389743554	51.17132142860761
140903_4.0001.579/4	2	21.6456666065447	51.17107304931321
140903_4.0001.579/4	3	21.645729946941074	51.170591404413656
140903_4.0001.579/4	4	21.645767677529427	51.17020096397395
140903_4.0001.579/4	5	21.64579281339191	51.169584508240625
140903_4.0001.579/4	6	21.645822816754578	51.169183502812594
140903_4.0001.579/4	7	21.645856137308023	51.16855936073465
140903_4.0001.579/4	8	21.645855132638967	51.16822127282134
140903_4.0001.579/4	9	21.645851318661272	51.168132478043944
140903_4.0001.579/4	10	21.64582389873971	51.167940344934394
140903_4.0001.579/4	11	21.64578924225453	51.16772146317741
140903_4.0001.579/4	12	21.645652780101443	51.167164510441026
140903_4.0001.579/4	13	21.645560162651083	51.16674710164348
140903_4.0001.579/4	14	21.64538455433585	51.16675535204597
140903_4.0001.579/4	15	21.645392389018376	51.166794233179424
140903_4.0001.579/4	16	21.6454656824045	51.16717947657186
140903_4.0001.579/4	17	21.645591557432535	51.167746376350564
140903_4.0001.579/4	18	21.645628701182837	51.167959131605635
140903_4.0001.579/4	19	21.645657912558388	51.168156738440125
140903_4.0001.579/4	20	21.645665336703853	51.16822762427871
140903_4.0001.579/4	21	21.645674144757137	51.168571692057526
140903_4.0001.579/4	22	21.645641278284533	51.169197809251635
140903_4.0001.579/4	23	21.64560881237496	51.16957617479346
140903_4.0001.579/4	24	21.645572358522994	51.170191254627795
140903_4.0001.579/4	25	21.645540743129445	51.17057941389492
140903_4.0001.579/4	26	21.645470797272175	51.1710694553252
140903_4.0001.579/4	27	21.645436106602137	51.171309125727156
140903_4.0001.579/4	28	21.6453571012787	51.17173422327402
140903_4.0001.579/4	29	21.645272210563633	51.172096337147416
140903_4.0001.579/4	30	21.645513472903957	51.17199576263441
140903_4.0001.579/4	31	21.645566109228938	51.1717202151949
