194/1	21.62978154338908	51.18980938748443
194/3	21.629979244484925	51.18980706466831
123/1	21.624964153148287	51.19030945463685
196	21.630234188787067	51.18962473472864
201/3	21.62940912645823	51.19191325176194
214/1	21.633092805599222	51.189420164767036
214/2	21.632940209276622	51.18988812551365
217/1	21.63328511743779	51.1894028531904
217/2	21.633312289590616	51.18989896701631
211/8	21.63295729032485	51.189407638546236
211/9	21.63279344165639	51.18988361560643
211/6	21.632823082813147	51.18940103811243
211/7	21.63265837930466	51.18987230015999
211/4	21.632649764448644	51.18940485199702
211/5	21.632429783677004	51.18985542229935
208/5	21.63245120597728	51.18938264284867
208/6	21.63213111095907	51.18985780039127
205/1	21.631197240739915	51.189248505115664
205/2	21.63483739184225	51.18969967698971
204/8	21.631531747273453	51.18938014802186
204/9	21.631361444969	51.18980028864896
208/7	21.631721019198615	51.1893811488929
208/8	21.63149942475205	51.19001277302802
208/9	21.63196529147741	51.1893811332489
208/10	21.631780244630608	51.189897091437466
204/5	21.630683164044257	51.189689196780336
204/6	21.63136383614928	51.18939058298589
204/7	21.631086951753403	51.18964724139622
123/3	21.630308819962842	51.19008832152045
203/5	21.63042737400089	51.190137933652245
203/6	21.630654584384658	51.19062834044775
193/1	21.62927791494756	51.18922751533198
193/5	21.629568728457354	51.189288652099975
193/6	21.629266388859406	51.189839082486834
194/6	21.629864519674506	51.18929393706009
194/7	21.629974394600023	51.18943263656528
125/1	21.63055862725257	51.18921630542017
125/2	21.622874639789426	51.18896517266752
194/10	21.63051424156834	51.18926513242424
194/11	21.630007356170545	51.18924849063666
191/1	21.62931106073558	51.19088889600818
201/4	21.630136872680296	51.19034638996073
191/3	21.62909452831987	51.191121088403264
191/4	21.629645601834017	51.19025298276535
191/5	21.62901330785387	51.190800108502216
189/9	21.62864420946136	51.19190050879033
189/10	21.62853143532486	51.19092760594767
189/7	21.628691121360195	51.19194938388545
189/8	21.628229033967024	51.19271524680905
200/3	21.629104833251226	51.19172103151124
200/4	21.628809279143816	51.1922206787249
200/5	21.62916517136343	51.191725336626845
200/6	21.62929346084258	51.19171920812574
195/1	21.629171700328307	51.19137871462511
195/2	21.628336229387408	51.192765865919846
24/1	21.63579849550306	51.1853400714554
25/1	21.635829070940307	51.1852583262504
26/1	21.63586120881503	51.185172527302505
27/1	21.635884793218043	51.18510951808284
42/1	21.63628092137839	51.18442785364117
23/3	21.635780986945324	51.18538691161772
23/4	21.635772192686996	51.18541028696782
43/3	21.6363121764345	51.18433073267555
43/4	21.636500178534483	51.184336586974204
27/3	21.63591559247925	51.185110249630995
28/3	21.635939406661603	51.18507398269701
29/3	21.63596343473925	51.18502827569647
30/3	21.63599151109089	51.18497531019581
31/3	21.636019817247192	51.18491888250897
32/3	21.636042502853073	51.18487138490288
33/3	21.636061221707884	51.18483222407753
34/3	21.6360872306658	51.184777337063885
35/3	21.63615622543664	51.184691742167345
36/3	21.63621622977348	51.18463244524657
38/3	21.636331415011856	51.18456066751794
39/3	21.636354695058206	51.18454107878949
44/1	21.63623774693102	51.18459165107739
44/2	21.63660320946605	51.18433836367346
123/4	21.638803515516248	51.192094356684564
1/3	21.631362918391147	51.18882083852954
1/4	21.63596924695625	51.184145392368585
1/5	21.629986035540824	51.18916405995084
1/6	21.63474976664768	51.1869593675306
1/7	21.634716722767187	51.18613926179288
1/8	21.62938221005773	51.18913876816405
1/9	21.630094234049913	51.189096685944655
1/11	21.63425316572209	51.18711016134619
2/8	21.64345232479289	51.174358936846396
3/3	21.631497008178695	51.18901729781775
3/4	21.631879983155912	51.189257225368515
3/5	21.633802108788533	51.18782744450137
3/6	21.632691474729462	51.188407744694885
3/7	21.634438866341455	51.18747601291201
3/8	21.632244113572813	51.18896624847473
3/9	21.632094499227286	51.18917439780454
3/10	21.633183338231262	51.18863031387714
3/11	21.634392148298488	51.187824246786555
3/12	21.63269788290522	51.18866665031104
52/4	21.642274812153936	51.174206024395495
52/5	21.641764209257868	51.17423687354854
52/6	21.64100967392675	51.17432735382461
52/7	21.642863552101048	51.174277223364925
53/3	21.642978087411223	51.17481196039691
53/4	21.643314293838827	51.17435254932958
53/5	21.642433784954374	51.174743169871824
53/6	21.643005357748535	51.174737557695515
53/7	21.641996505499794	51.174752222480315
53/8	21.64289884229709	51.17461894302506
53/9	21.64125507738295	51.174756288769146
54/3	21.63641176654893	51.18410617443829
54/4	21.637142383530744	51.18414507759131
57/6	21.636762322078372	51.1838877117372
57/7	21.640216426925868	51.183963385850525
58/5	21.636561316259794	51.183611841200324
58/6	21.636845825796147	51.18364260991432
58/7	21.639333674364444	51.18364315509915
59/3	21.636656068445227	51.18339904025064
59/4	21.64004453455325	51.183518225803184
60/4	21.636710699279476	51.18329478020013
60/5	21.640087127732464	51.18341304117784
61/4	21.63676372335933	51.18320432764239
61/5	21.640145450112566	51.18331986126084
62/4	21.636836679569356	51.18308518017815
62/5	21.639939176720492	51.18319163175851
65/4	21.63691602068632	51.18296298644797
65/5	21.637675731924308	51.18298900781226
66/4	21.636990458084693	51.18286486608704
66/5	21.637773363970123	51.18289121000233
67/12	21.638998255853085	51.181037018230484
67/13	21.6401507978055	51.18024131044948
67/15	21.638028460149382	51.18181625621211
67/16	21.640318700430203	51.18165771095425
88/2	21.64235252044325	51.17831629034024
88/3	21.642405357672462	51.17768157045942
88/4	21.642277828160434	51.17831643072827
89/3	21.64265870499716	51.178019890041384
89/5	21.64350778916277	51.17479960906082
97/3	21.646588335633467	51.17127035609054
97/4	21.64666639723878	51.17115423036621
97/5	21.64651309676678	51.171401388651034
97/6	21.64625321317811	51.172820505932485
172/1	21.646368822762334	51.171594380350065
172/3	21.646369218895554	51.17160763760283
172/4	21.645968229034565	51.172951707714056
538	21.63766237656466	51.17060868812549
539/1	21.638047866691185	51.16756460050707
539/2	21.637852520723037	51.17060913481239
540/1	21.638218738647353	51.16742100577475
540/2	21.63820429245458	51.16762793194554
540/3	21.638045894130858	51.17060965347254
541/2	21.638471572099043	51.16809122830997
541/3	21.638193087718665	51.17096182134443
542/1	21.638617419514055	51.16758962970581
542/2	21.63870000581172	51.16846583043249
